team,wins,losses,champion,finals,conference_finals,second_round,playoffs,simulation_date,week_number,games_completed,games_remaining,season_progress
ATL,40.5,41.5,0.0,0.0,0.078125,0.1875,0.578125,2024-12-16,9,383,937,0.29015151515151516
LAC,42.390625,39.609375,0.0,0.0,0.0625,0.15625,0.40625,2024-12-16,9,383,937,0.29015151515151516
DET,32.3125,49.6875,0.0,0.0,0.015625,0.046875,0.1875,2024-12-16,9,383,937,0.29015151515151516
BRK,30.859375,51.140625,0.0,0.0,0.015625,0.046875,0.125,2024-12-16,9,383,937,0.29015151515151516
TOR,29.65625,52.34375,0.0,0.0,0.015625,0.03125,0.078125,2024-12-16,9,383,937,0.29015151515151516
CHO,28.765625,53.234375,0.0,0.0,0.0,0.015625,0.046875,2024-12-16,9,383,937,0.29015151515151516
POR,27.609375,54.390625,0.0,0.0,0.0,0.0,0.015625,2024-12-16,9,383,937,0.29015151515151516
NOP,26.953125,55.046875,0.0,0.0,0.0,0.0,0.0,2024-12-16,9,383,937,0.29015151515151516
UTA,24.9375,57.0625,0.0,0.0,0.0,0.0,0.0,2024-12-16,9,383,937,0.29015151515151516
WAS,20.84375,61.15625,0.0,0.0,0.0,0.0,0.0,2024-12-16,9,383,937,0.29015151515151516
BOS,58.53125,23.46875,0.21875,0.296875,0.390625,0.703125,1.0,2024-12-23,10,420,900,0.3181818181818182
OKC,59.421875,22.578125,0.171875,0.3125,0.40625,0.703125,1.0,2024-12-23,10,420,900,0.3181818181818182
DAL,52.15625,29.84375,0.109375,0.21875,0.375,0.625,1.0,2024-12-23,10,420,900,0.3181818181818182
CLE,56.78125,25.21875,0.09375,0.203125,0.296875,0.609375,1.0,2024-12-23,10,420,900,0.3181818181818182
MEM,49.921875,32.078125,0.078125,0.125,0.265625,0.46875,0.890625,2024-12-23,10,420,900,0.3181818181818182
NYK,51.65625,30.34375,0.0625,0.09375,0.203125,0.5,1.0,2024-12-23,10,420,900,0.3181818181818182
LAL,43.25,38.75,0.046875,0.125,0.234375,0.34375,0.5625,2024-12-23,10,420,900,0.3181818181818182
MIL,44.9375,37.0625,0.046875,0.09375,0.234375,0.4375,0.875,2024-12-23,10,420,900,0.3181818181818182
IND,40.578125,41.421875,0.03125,0.09375,0.25,0.40625,0.765625,2024-12-23,10,420,900,0.3181818181818182
ORL,47.15625,34.84375,0.03125,0.0625,0.21875,0.375,0.953125,2024-12-23,10,420,900,0.3181818181818182
PHI,37.859375,44.140625,0.03125,0.046875,0.109375,0.234375,0.421875,2024-12-23,10,420,900,0.3181818181818182
DEN,46.984375,35.015625,0.015625,0.046875,0.140625,0.328125,0.796875,2024-12-23,10,420,900,0.3181818181818182
MIA,42.8125,39.1875,0.015625,0.046875,0.109375,0.25,0.71875,2024-12-23,10,420,900,0.3181818181818182
DET,34.46875,47.53125,0.015625,0.046875,0.046875,0.125,0.234375,2024-12-23,10,420,900,0.3181818181818182
TOR,27.96875,54.03125,0.015625,0.015625,0.015625,0.03125,0.109375,2024-12-23,10,420,900,0.3181818181818182
UTA,26.234375,55.765625,0.015625,0.015625,0.015625,0.015625,0.015625,2024-12-23,10,420,900,0.3181818181818182
HOU,48.953125,33.046875,0.0,0.078125,0.1875,0.40625,0.921875,2024-12-23,10,420,900,0.3181818181818182
GSW,44.015625,37.984375,0.0,0.03125,0.0625,0.1875,0.5625,2024-12-23,10,420,900,0.3181818181818182
MIN,45.0,37.0,0.0,0.015625,0.109375,0.390625,0.703125,2024-12-23,10,420,900,0.3181818181818182
LAC,44.5625,37.4375,0.0,0.015625,0.09375,0.171875,0.671875,2024-12-23,10,420,900,0.3181818181818182
SAC,37.46875,44.53125,0.0,0.015625,0.015625,0.078125,0.125,2024-12-23,10,420,900,0.3181818181818182
CHI,37.3125,44.6875,0.0,0.0,0.09375,0.140625,0.4375,2024-12-23,10,420,900,0.3181818181818182
PHO,41.53125,40.46875,0.0,0.0,0.046875,0.15625,0.390625,2024-12-23,10,420,900,0.3181818181818182
ATL,38.484375,43.515625,0.0,0.0,0.03125,0.171875,0.4375,2024-12-23,10,420,900,0.3181818181818182
SAS,38.828125,43.171875,0.0,0.0,0.03125,0.109375,0.34375,2024-12-23,10,420,900,0.3181818181818182
NOP,26.984375,55.015625,0.0,0.0,0.015625,0.015625,0.015625,2024-12-23,10,420,900,0.3181818181818182
BRK,29.859375,52.140625,0.0,0.0,0.0,0.015625,0.046875,2024-12-23,10,420,900,0.3181818181818182
POR,27.984375,54.015625,0.0,0.0,0.0,0.0,0.0,2024-12-23,10,420,900,0.3181818181818182
CHO,27.515625,54.484375,0.0,0.0,0.0,0.0,0.0,2024-12-23,10,420,900,0.3181818181818182
WAS,20.78125,61.21875,0.0,0.0,0.0,0.0,0.0,2024-12-23,10,420,900,0.3181818181818182
BOS,56.109375,25.890625,0.234375,0.359375,0.46875,0.75,1.0,2024-12-30,11,471,849,0.3568181818181818
OKC,60.765625,21.234375,0.1875,0.265625,0.4375,0.6875,1.0,2024-12-30,11,471,849,0.3568181818181818
DAL,50.375,31.625,0.140625,0.234375,0.34375,0.625,0.953125,2024-12-30,11,471,849,0.3568181818181818
CLE,58.09375,23.90625,0.0625,0.125,0.34375,0.640625,1.0,2024-12-30,11,471,849,0.3568181818181818
ATL,41.421875,40.578125,0.046875,0.109375,0.1875,0.25,0.65625,2024-12-30,11,471,849,0.3568181818181818
MEM,49.265625,32.734375,0.03125,0.078125,0.234375,0.453125,0.953125,2024-12-30,11,471,849,0.3568181818181818
IND,43.1875,38.8125,0.03125,0.078125,0.140625,0.359375,0.828125,2024-12-30,11,471,849,0.3568181818181818
PHI,39.21875,42.78125,0.03125,0.078125,0.125,0.15625,0.5,2024-12-30,11,471,849,0.3568181818181818
NYK,52.15625,29.84375,0.03125,0.0625,0.1875,0.5,1.0,2024-12-30,11,471,849,0.3568181818181818
HOU,48.296875,33.703125,0.03125,0.0625,0.1875,0.375,0.90625,2024-12-30,11,471,849,0.3568181818181818
MIL,44.265625,37.734375,0.03125,0.0625,0.140625,0.421875,0.796875,2024-12-30,11,471,849,0.3568181818181818
GSW,42.921875,39.078125,0.03125,0.0625,0.078125,0.265625,0.53125,2024-12-30,11,471,849,0.3568181818181818
PHO,41.578125,40.421875,0.03125,0.046875,0.109375,0.203125,0.4375,2024-12-30,11,471,849,0.3568181818181818
DEN,45.984375,36.015625,0.015625,0.09375,0.15625,0.359375,0.78125,2024-12-30,11,471,849,0.3568181818181818
MIA,44.796875,37.203125,0.015625,0.0625,0.171875,0.328125,0.875,2024-12-30,11,471,849,0.3568181818181818
LAC,45.328125,36.671875,0.015625,0.03125,0.078125,0.234375,0.671875,2024-12-30,11,471,849,0.3568181818181818
SAC,36.90625,45.09375,0.015625,0.03125,0.046875,0.078125,0.125,2024-12-30,11,471,849,0.3568181818181818
CHI,37.0,45.0,0.015625,0.015625,0.03125,0.109375,0.234375,2024-12-30,11,471,849,0.3568181818181818
MIN,45.1875,36.8125,0.0,0.046875,0.203125,0.390625,0.75,2024-12-30,11,471,849,0.3568181818181818
ORL,46.796875,35.203125,0.0,0.046875,0.1875,0.4375,0.859375,2024-12-30,11,471,849,0.3568181818181818
LAL,44.140625,37.859375,0.0,0.046875,0.09375,0.21875,0.625,2024-12-30,11,471,849,0.3568181818181818
SAS,39.109375,42.890625,0.0,0.0,0.03125,0.109375,0.265625,2024-12-30,11,471,849,0.3568181818181818
BRK,30.40625,51.59375,0.0,0.0,0.015625,0.015625,0.03125,2024-12-30,11,471,849,0.3568181818181818
DET,34.84375,47.15625,0.0,0.0,0.0,0.03125,0.203125,2024-12-30,11,471,849,0.3568181818181818
TOR,25.84375,56.15625,0.0,0.0,0.0,0.0,0.015625,2024-12-30,11,471,849,0.3568181818181818
POR,28.453125,53.546875,0.0,0.0,0.0,0.0,0.0,2024-12-30,11,471,849,0.3568181818181818
NOP,25.734375,56.265625,0.0,0.0,0.0,0.0,0.0,2024-12-30,11,471,849,0.3568181818181818
CHO,25.09375,56.90625,0.0,0.0,0.0,0.0,0.0,2024-12-30,11,471,849,0.3568181818181818
UTA,24.84375,57.15625,0.0,0.0,0.0,0.0,0.0,2024-12-30,11,471,849,0.3568181818181818
WAS,21.875,60.125,0.0,0.0,0.0,0.0,0.0,2024-12-30,11,471,849,0.3568181818181818
BOS,58.171875,23.828125,0.34375,0.484375,0.609375,0.84375,1.0,2025-01-06,12,522,798,0.39545454545454545
OKC,62.625,19.375,0.25,0.34375,0.53125,0.734375,1.0,2025-01-06,12,522,798,0.39545454545454545
CLE,60.671875,21.328125,0.09375,0.15625,0.359375,0.734375,1.0,2025-01-06,12,522,798,0.39545454545454545
NYK,52.15625,29.84375,0.0625,0.125,0.25,0.453125,1.0,2025-01-06,12,522,798,0.39545454545454545
MEM,49.828125,32.171875,0.046875,0.15625,0.25,0.515625,0.9375,2025-01-06,12,522,798,0.39545454545454545
DAL,48.171875,33.828125,0.046875,0.125,0.25,0.53125,0.9375,2025-01-06,12,522,798,0.39545454545454545
IND,44.390625,37.609375,0.03125,0.078125,0.171875,0.46875,0.953125,2025-01-06,12,522,798,0.39545454545454545
GSW,42.1875,39.8125,0.03125,0.046875,0.0625,0.21875,0.453125,2025-01-06,12,522,798,0.39545454545454545
ATL,38.671875,43.328125,0.03125,0.03125,0.03125,0.140625,0.515625,2025-01-06,12,522,798,0.39545454545454545
DEN,48.015625,33.984375,0.015625,0.0625,0.21875,0.5,0.890625,2025-01-06,12,522,798,0.39545454545454545
LAC,44.421875,37.578125,0.015625,0.0625,0.09375,0.171875,0.625,2025-01-06,12,522,798,0.39545454545454545
HOU,48.109375,33.890625,0.015625,0.046875,0.125,0.28125,0.859375,2025-01-06,12,522,798,0.39545454545454545
PHO,39.796875,42.203125,0.015625,0.03125,0.078125,0.15625,0.28125,2025-01-06,12,522,798,0.39545454545454545
MIN,44.109375,37.890625,0.0,0.078125,0.125,0.40625,0.71875,2025-01-06,12,522,798,0.39545454545454545
ORL,44.84375,37.15625,0.0,0.046875,0.171875,0.375,0.9375,2025-01-06,12,522,798,0.39545454545454545
MIA,42.703125,39.296875,0.0,0.03125,0.171875,0.3125,0.765625,2025-01-06,12,522,798,0.39545454545454545
SAC,41.390625,40.609375,0.0,0.03125,0.125,0.1875,0.40625,2025-01-06,12,522,798,0.39545454545454545
MIL,42.9375,39.0625,0.0,0.03125,0.109375,0.34375,0.734375,2025-01-06,12,522,798,0.39545454545454545
SAS,40.21875,41.78125,0.0,0.015625,0.078125,0.078125,0.21875,2025-01-06,12,522,798,0.39545454545454545
PHI,38.78125,43.21875,0.0,0.015625,0.0625,0.203125,0.5,2025-01-06,12,522,798,0.39545454545454545
LAL,43.859375,38.140625,0.0,0.0,0.0625,0.203125,0.65625,2025-01-06,12,522,798,0.39545454545454545
CHI,35.96875,46.03125,0.0,0.0,0.03125,0.078125,0.265625,2025-01-06,12,522,798,0.39545454545454545
DET,36.578125,45.421875,0.0,0.0,0.03125,0.046875,0.28125,2025-01-06,12,522,798,0.39545454545454545
POR,27.828125,54.171875,0.0,0.0,0.0,0.015625,0.015625,2025-01-06,12,522,798,0.39545454545454545
TOR,26.15625,55.84375,0.0,0.0,0.0,0.0,0.03125,2025-01-06,12,522,798,0.39545454545454545
BRK,29.5625,52.4375,0.0,0.0,0.0,0.0,0.015625,2025-01-06,12,522,798,0.39545454545454545
UTA,27.671875,54.328125,0.0,0.0,0.0,0.0,0.0,2025-01-06,12,522,798,0.39545454545454545
NOP,25.078125,56.921875,0.0,0.0,0.0,0.0,0.0,2025-01-06,12,522,798,0.39545454545454545
CHO,23.484375,58.515625,0.0,0.0,0.0,0.0,0.0,2025-01-06,12,522,798,0.39545454545454545
WAS,21.609375,60.390625,0.0,0.0,0.0,0.0,0.0,2025-01-06,12,522,798,0.39545454545454545
BOS,57.28125,24.71875,0.203125,0.3125,0.46875,0.78125,1.0,2025-01-13,13,573,747,0.4340909090909091
NYK,51.53125,30.46875,0.109375,0.1875,0.28125,0.5,0.984375,2025-01-13,13,573,747,0.4340909090909091
OKC,63.0625,18.9375,0.09375,0.28125,0.5,0.71875,1.0,2025-01-13,13,573,747,0.4340909090909091
CLE,59.953125,22.046875,0.09375,0.15625,0.25,0.609375,1.0,2025-01-13,13,573,747,0.4340909090909091
HOU,50.25,31.75,0.078125,0.15625,0.234375,0.40625,1.0,2025-01-13,13,573,747,0.4340909090909091
DAL,47.125,34.875,0.0625,0.125,0.234375,0.578125,0.859375,2025-01-13,13,573,747,0.4340909090909091
IND,47.078125,34.921875,0.046875,0.09375,0.234375,0.59375,0.984375,2025-01-13,13,573,747,0.4340909090909091
DEN,49.09375,32.90625,0.046875,0.09375,0.1875,0.453125,0.96875,2025-01-13,13,573,747,0.4340909090909091
MIL,43.8125,38.1875,0.046875,0.078125,0.1875,0.359375,0.765625,2025-01-13,13,573,747,0.4340909090909091
MIN,45.515625,36.484375,0.03125,0.0625,0.28125,0.421875,0.765625,2025-01-13,13,573,747,0.4340909090909091
LAL,43.1875,38.8125,0.03125,0.0625,0.09375,0.1875,0.546875,2025-01-13,13,573,747,0.4340909090909091
MIA,44.1875,37.8125,0.03125,0.046875,0.21875,0.328125,0.796875,2025-01-13,13,573,747,0.4340909090909091
SAC,43.25,38.75,0.03125,0.046875,0.15625,0.34375,0.5625,2025-01-13,13,573,747,0.4340909090909091
GSW,41.046875,40.953125,0.03125,0.046875,0.0625,0.09375,0.359375,2025-01-13,13,573,747,0.4340909090909091
PHI,35.4375,46.5625,0.015625,0.03125,0.09375,0.125,0.296875,2025-01-13,13,573,747,0.4340909090909091
PHO,40.34375,41.65625,0.015625,0.03125,0.03125,0.15625,0.296875,2025-01-13,13,573,747,0.4340909090909091
LAC,43.25,38.75,0.015625,0.015625,0.03125,0.1875,0.546875,2025-01-13,13,573,747,0.4340909090909091
CHI,38.0625,43.9375,0.015625,0.015625,0.03125,0.078125,0.46875,2025-01-13,13,573,747,0.4340909090909091
MEM,48.421875,33.578125,0.0,0.0625,0.171875,0.375,0.90625,2025-01-13,13,573,747,0.4340909090909091
ORL,45.46875,36.53125,0.0,0.0625,0.109375,0.40625,0.921875,2025-01-13,13,573,747,0.4340909090909091
DET,38.8125,43.1875,0.0,0.015625,0.0625,0.09375,0.4375,2025-01-13,13,573,747,0.4340909090909091
SAS,38.3125,43.6875,0.0,0.015625,0.015625,0.078125,0.1875,2025-01-13,13,573,747,0.4340909090909091
ATL,39.15625,42.84375,0.0,0.0,0.0625,0.125,0.34375,2025-01-13,13,573,747,0.4340909090909091
POR,29.296875,52.703125,0.0,0.0,0.0,0.0,0.0,2025-01-13,13,573,747,0.4340909090909091
BRK,27.375,54.625,0.0,0.0,0.0,0.0,0.0,2025-01-13,13,573,747,0.4340909090909091
UTA,27.0625,54.9375,0.0,0.0,0.0,0.0,0.0,2025-01-13,13,573,747,0.4340909090909091
NOP,25.921875,56.078125,0.0,0.0,0.0,0.0,0.0,2025-01-13,13,573,747,0.4340909090909091
CHO,23.984375,58.015625,0.0,0.0,0.0,0.0,0.0,2025-01-13,13,573,747,0.4340909090909091
TOR,22.625,59.375,0.0,0.0,0.0,0.0,0.0,2025-01-13,13,573,747,0.4340909090909091
WAS,20.09375,61.90625,0.0,0.0,0.0,0.0,0.0,2025-01-13,13,573,747,0.4340909090909091
BOS,56.328125,25.671875,0.265625,0.359375,0.5625,0.75,1.0,2025-01-20,14,624,696,0.4727272727272727
CLE,60.953125,21.046875,0.203125,0.265625,0.40625,0.765625,1.0,2025-01-20,14,624,696,0.4727272727272727
OKC,62.171875,19.828125,0.09375,0.28125,0.421875,0.671875,1.0,2025-01-20,14,624,696,0.4727272727272727
MIL,46.84375,35.15625,0.078125,0.09375,0.203125,0.46875,0.9375,2025-01-20,14,624,696,0.4727272727272727
NYK,49.390625,32.609375,0.046875,0.078125,0.28125,0.484375,1.0,2025-01-20,14,624,696,0.4727272727272727
IND,46.265625,35.734375,0.046875,0.078125,0.203125,0.6875,0.953125,2025-01-20,14,624,696,0.4727272727272727
PHO,41.0625,40.9375,0.046875,0.046875,0.078125,0.21875,0.421875,2025-01-20,14,624,696,0.4727272727272727
DEN,50.953125,31.046875,0.03125,0.140625,0.28125,0.53125,0.953125,2025-01-20,14,624,696,0.4727272727272727
MIN,44.828125,37.171875,0.03125,0.125,0.171875,0.296875,0.703125,2025-01-20,14,624,696,0.4727272727272727
DAL,46.734375,35.265625,0.03125,0.078125,0.265625,0.4375,0.875,2025-01-20,14,624,696,0.4727272727272727
SAC,42.9375,39.0625,0.03125,0.078125,0.140625,0.265625,0.53125,2025-01-20,14,624,696,0.4727272727272727
HOU,51.9375,30.0625,0.015625,0.140625,0.234375,0.453125,1.0,2025-01-20,14,624,696,0.4727272727272727
LAC,46.71875,35.28125,0.015625,0.0625,0.109375,0.25,0.75,2025-01-20,14,624,696,0.4727272727272727
ORL,43.125,38.875,0.015625,0.046875,0.078125,0.21875,0.8125,2025-01-20,14,624,696,0.4727272727272727
MEM,49.984375,32.015625,0.015625,0.03125,0.140625,0.46875,0.921875,2025-01-20,14,624,696,0.4727272727272727
MIA,43.296875,38.703125,0.015625,0.03125,0.140625,0.21875,0.8125,2025-01-20,14,624,696,0.4727272727272727
ATL,42.203125,39.796875,0.015625,0.03125,0.09375,0.296875,0.84375,2025-01-20,14,624,696,0.4727272727272727
GSW,40.984375,41.015625,0.0,0.015625,0.109375,0.21875,0.296875,2025-01-20,14,624,696,0.4727272727272727
DET,38.375,43.625,0.0,0.015625,0.015625,0.078125,0.375,2025-01-20,14,624,696,0.4727272727272727
LAL,42.171875,39.828125,0.0,0.0,0.03125,0.125,0.4375,2025-01-20,14,624,696,0.4727272727272727
SAS,37.515625,44.484375,0.0,0.0,0.015625,0.0625,0.109375,2025-01-20,14,624,696,0.4727272727272727
PHI,34.640625,47.359375,0.0,0.0,0.015625,0.015625,0.15625,2025-01-20,14,624,696,0.4727272727272727
CHI,33.875,48.125,0.0,0.0,0.0,0.015625,0.109375,2025-01-20,14,624,696,0.4727272727272727
POR,27.5625,54.4375,0.0,0.0,0.0,0.0,0.0,2025-01-20,14,624,696,0.4727272727272727
NOP,27.234375,54.765625,0.0,0.0,0.0,0.0,0.0,2025-01-20,14,624,696,0.4727272727272727
BRK,26.640625,55.359375,0.0,0.0,0.0,0.0,0.0,2025-01-20,14,624,696,0.4727272727272727
TOR,26.296875,55.703125,0.0,0.0,0.0,0.0,0.0,2025-01-20,14,624,696,0.4727272727272727
CHO,25.890625,56.109375,0.0,0.0,0.0,0.0,0.0,2025-01-20,14,624,696,0.4727272727272727
UTA,25.234375,56.765625,0.0,0.0,0.0,0.0,0.0,2025-01-20,14,624,696,0.4727272727272727
WAS,17.84375,64.15625,0.0,0.0,0.0,0.0,0.0,2025-01-20,14,624,696,0.4727272727272727
BOS,56.234375,25.765625,0.3125,0.40625,0.453125,0.6875,1.0,2025-01-27,15,672,648,0.509090909090909
OKC,62.203125,19.796875,0.171875,0.265625,0.46875,0.75,1.0,2025-01-27,15,672,648,0.509090909090909
HOU,51.765625,30.234375,0.0625,0.15625,0.25,0.453125,0.984375,2025-01-27,15,672,648,0.509090909090909
MIL,47.578125,34.421875,0.0625,0.109375,0.265625,0.53125,0.953125,2025-01-27,15,672,648,0.509090909090909
DAL,45.15625,36.84375,0.0625,0.109375,0.140625,0.328125,0.75,2025-01-27,15,672,648,0.509090909090909
NYK,50.828125,31.171875,0.046875,0.15625,0.25,0.515625,1.0,2025-01-27,15,672,648,0.509090909090909
DEN,50.875,31.125,0.046875,0.125,0.203125,0.421875,1.0,2025-01-27,15,672,648,0.509090909090909
CLE,58.5,23.5,0.046875,0.109375,0.34375,0.625,1.0,2025-01-27,15,672,648,0.509090909090909
IND,47.359375,34.640625,0.046875,0.109375,0.265625,0.46875,0.984375,2025-01-27,15,672,648,0.509090909090909
MIN,45.375,36.625,0.046875,0.109375,0.234375,0.515625,0.734375,2025-01-27,15,672,648,0.509090909090909
MEM,51.96875,30.03125,0.03125,0.109375,0.3125,0.53125,0.96875,2025-01-27,15,672,648,0.509090909090909
LAL,44.828125,37.171875,0.015625,0.046875,0.15625,0.296875,0.640625,2025-01-27,15,672,648,0.509090909090909
ORL,40.71875,41.28125,0.015625,0.015625,0.109375,0.265625,0.640625,2025-01-27,15,672,648,0.509090909090909
DET,39.546875,42.453125,0.015625,0.015625,0.0625,0.140625,0.546875,2025-01-27,15,672,648,0.509090909090909
GSW,39.625,42.375,0.015625,0.015625,0.03125,0.0625,0.265625,2025-01-27,15,672,648,0.509090909090909
MIA,40.9375,41.0625,0.0,0.03125,0.078125,0.25,0.734375,2025-01-27,15,672,648,0.509090909090909
LAC,45.3125,36.6875,0.0,0.03125,0.0625,0.25,0.71875,2025-01-27,15,672,648,0.509090909090909
ATL,38.890625,43.109375,0.0,0.015625,0.078125,0.265625,0.625,2025-01-27,15,672,648,0.509090909090909
PHI,36.625,45.375,0.0,0.015625,0.0625,0.1875,0.359375,2025-01-27,15,672,648,0.509090909090909
PHO,40.84375,41.15625,0.0,0.015625,0.03125,0.109375,0.3125,2025-01-27,15,672,648,0.509090909090909
CHI,33.203125,48.796875,0.0,0.015625,0.03125,0.046875,0.078125,2025-01-27,15,672,648,0.509090909090909
SAS,38.015625,43.984375,0.0,0.015625,0.03125,0.046875,0.046875,2025-01-27,15,672,648,0.509090909090909
SAC,42.640625,39.359375,0.0,0.0,0.078125,0.234375,0.578125,2025-01-27,15,672,648,0.509090909090909
CHO,27.828125,54.171875,0.0,0.0,0.0,0.015625,0.03125,2025-01-27,15,672,648,0.509090909090909
TOR,29.0,53.0,0.0,0.0,0.0,0.0,0.046875,2025-01-27,15,672,648,0.509090909090909
POR,29.921875,52.078125,0.0,0.0,0.0,0.0,0.0,2025-01-27,15,672,648,0.509090909090909
NOP,26.359375,55.640625,0.0,0.0,0.0,0.0,0.0,2025-01-27,15,672,648,0.509090909090909
BRK,26.078125,55.921875,0.0,0.0,0.0,0.0,0.0,2025-01-27,15,672,648,0.509090909090909
UTA,23.28125,58.71875,0.0,0.0,0.0,0.0,0.0,2025-01-27,15,672,648,0.509090909090909
WAS,18.5,63.5,0.0,0.0,0.0,0.0,0.0,2025-01-27,15,672,648,0.509090909090909
OKC,62.515625,19.484375,0.234375,0.359375,0.5,0.734375,1.0,2025-02-03,16,725,595,0.5492424242424242
BOS,56.640625,25.359375,0.1875,0.296875,0.46875,0.75,1.0,2025-02-03,16,725,595,0.5492424242424242
CLE,60.796875,21.203125,0.125,0.21875,0.5,0.734375,1.0,2025-02-03,16,725,595,0.5492424242424242
NYK,50.875,31.125,0.078125,0.15625,0.28125,0.5,1.0,2025-02-03,16,725,595,0.5492424242424242
MEM,52.328125,29.671875,0.0625,0.171875,0.328125,0.453125,0.984375,2025-02-03,16,725,595,0.5492424242424242
MIN,46.546875,35.453125,0.0625,0.109375,0.21875,0.515625,0.84375,2025-02-03,16,725,595,0.5492424242424242
HOU,51.15625,30.84375,0.046875,0.109375,0.203125,0.46875,0.984375,2025-02-03,16,725,595,0.5492424242424242
IND,47.765625,34.234375,0.03125,0.109375,0.203125,0.53125,0.984375,2025-02-03,16,725,595,0.5492424242424242
LAL,45.609375,36.390625,0.03125,0.09375,0.171875,0.28125,0.75,2025-02-03,16,725,595,0.5492424242424242
DET,39.59375,42.40625,0.03125,0.046875,0.09375,0.15625,0.609375,2025-02-03,16,725,595,0.5492424242424242
PHO,41.703125,40.296875,0.03125,0.046875,0.078125,0.203125,0.453125,2025-02-03,16,725,595,0.5492424242424242
MIA,42.265625,39.734375,0.015625,0.078125,0.140625,0.359375,0.828125,2025-02-03,16,725,595,0.5492424242424242
DEN,50.0,32.0,0.015625,0.0625,0.234375,0.4375,0.953125,2025-02-03,16,725,595,0.5492424242424242
MIL,44.671875,37.328125,0.015625,0.046875,0.125,0.453125,0.953125,2025-02-03,16,725,595,0.5492424242424242
PHI,36.359375,45.640625,0.015625,0.03125,0.0625,0.171875,0.4375,2025-02-03,16,725,595,0.5492424242424242
LAC,45.078125,36.921875,0.015625,0.015625,0.078125,0.28125,0.734375,2025-02-03,16,725,595,0.5492424242424242
SAC,41.0625,40.9375,0.0,0.015625,0.078125,0.203125,0.375,2025-02-03,16,725,595,0.5492424242424242
ORL,38.171875,43.828125,0.0,0.015625,0.046875,0.09375,0.390625,2025-02-03,16,725,595,0.5492424242424242
GSW,41.28125,40.71875,0.0,0.015625,0.03125,0.0625,0.234375,2025-02-03,16,725,595,0.5492424242424242
CHI,35.140625,46.859375,0.0,0.0,0.0625,0.109375,0.296875,2025-02-03,16,725,595,0.5492424242424242
DAL,43.421875,38.578125,0.0,0.0,0.046875,0.25,0.515625,2025-02-03,16,725,595,0.5492424242424242
SAS,38.703125,43.296875,0.0,0.0,0.03125,0.109375,0.171875,2025-02-03,16,725,595,0.5492424242424242
ATL,37.078125,44.921875,0.0,0.0,0.015625,0.140625,0.484375,2025-02-03,16,725,595,0.5492424242424242
TOR,29.90625,52.09375,0.0,0.0,0.0,0.0,0.015625,2025-02-03,16,725,595,0.5492424242424242
POR,32.84375,49.15625,0.0,0.0,0.0,0.0,0.0,2025-02-03,16,725,595,0.5492424242424242
BRK,27.515625,54.484375,0.0,0.0,0.0,0.0,0.0,2025-02-03,16,725,595,0.5492424242424242
CHO,25.46875,56.53125,0.0,0.0,0.0,0.0,0.0,2025-02-03,16,725,595,0.5492424242424242
NOP,24.921875,57.078125,0.0,0.0,0.0,0.0,0.0,2025-02-03,16,725,595,0.5492424242424242
UTA,23.15625,58.84375,0.0,0.0,0.0,0.0,0.0,2025-02-03,16,725,595,0.5492424242424242
WAS,17.421875,64.578125,0.0,0.0,0.0,0.0,0.0,2025-02-03,16,725,595,0.5492424242424242
BOS,57.875,24.125,0.234375,0.453125,0.609375,0.875,1.0,2025-02-10,17,780,540,0.5909090909090909
OKC,63.078125,18.921875,0.21875,0.359375,0.5625,0.75,1.0,2025-02-10,17,780,540,0.5909090909090909
CLE,61.078125,20.921875,0.09375,0.28125,0.546875,0.859375,1.0,2025-02-10,17,780,540,0.5909090909090909
LAL,47.984375,34.015625,0.0625,0.109375,0.234375,0.4375,0.90625,2025-02-10,17,780,540,0.5909090909090909
DEN,51.359375,30.640625,0.0625,0.109375,0.21875,0.390625,1.0,2025-02-10,17,780,540,0.5909090909090909
DAL,45.5625,36.4375,0.0625,0.0625,0.140625,0.421875,0.765625,2025-02-10,17,780,540,0.5909090909090909
NYK,51.0,31.0,0.046875,0.125,0.203125,0.546875,1.0,2025-02-10,17,780,540,0.5909090909090909
MEM,52.421875,29.578125,0.046875,0.109375,0.3125,0.546875,1.0,2025-02-10,17,780,540,0.5909090909090909
MIN,46.828125,35.171875,0.046875,0.09375,0.15625,0.5,0.921875,2025-02-10,17,780,540,0.5909090909090909
HOU,49.515625,32.484375,0.046875,0.078125,0.140625,0.421875,0.953125,2025-02-10,17,780,540,0.5909090909090909
PHO,39.78125,42.21875,0.03125,0.03125,0.0625,0.109375,0.1875,2025-02-10,17,780,540,0.5909090909090909
IND,47.515625,34.484375,0.015625,0.046875,0.234375,0.59375,1.0,2025-02-10,17,780,540,0.5909090909090909
SAC,40.890625,41.109375,0.015625,0.03125,0.09375,0.109375,0.296875,2025-02-10,17,780,540,0.5909090909090909
MIL,44.234375,37.765625,0.015625,0.015625,0.171875,0.46875,0.90625,2025-02-10,17,780,540,0.5909090909090909
PHI,35.296875,46.703125,0.0,0.03125,0.0625,0.09375,0.28125,2025-02-10,17,780,540,0.5909090909090909
ORL,39.890625,42.109375,0.0,0.015625,0.046875,0.15625,0.75,2025-02-10,17,780,540,0.5909090909090909
MIA,40.0,42.0,0.0,0.015625,0.046875,0.140625,0.6875,2025-02-10,17,780,540,0.5909090909090909
